,userID,itemID,prediction
38842,3885,260,6.779741
38843,3885,924,6.6073875
38844,3885,750,6.5794134
38845,3885,589,6.1445346
38846,3885,1219,5.866685
38847,3885,2527,5.7796416
38848,3885,2916,5.767143
38849,3885,480,5.72894
38850,3886,1196,10.777824
38851,3886,480,10.396702
38852,3886,2571,9.933154
38853,3886,1270,9.729179
38854,3886,1198,9.589309
38855,3886,2858,9.169807
38856,3886,541,8.818752
38857,3886,1387,8.783506
38858,3886,1197,8.703288
38859,3886,527,8.690443
38860,3887,356,4.530515
38861,3887,3114,4.3464217
38862,3887,2355,4.25087
38863,3887,2997,4.14646
38864,3887,39,4.1275625
38865,3887,2762,3.950051
38866,3887,1580,3.8710232
38867,3887,2321,3.8624136
38868,3887,1777,3.835903
38869,3887,3408,3.8164058
38870,3888,1252,8.643477
38871,3888,923,8.080282
38872,3888,1221,8.070872
38873,3888,1267,8.063553
38874,3888,527,7.886034
38875,3888,1225,7.717159
38876,3888,2858,7.5036283
38877,3888,1284,7.4388504
38878,3888,608,7.386893
38879,3888,260,7.357371
38880,3889,1214,7.3261
38881,3889,1617,7.0131373
38882,3889,111,7.000651
38883,3889,750,6.9542933
38884,3889,1221,6.94221
38885,3889,924,6.7776012
38886,3889,1267,6.772439
38887,3889,541,6.692555
38888,3889,912,6.630958
38889,3889,260,6.486152
38890,3890,2858,7.19873
38891,3890,2997,6.178475
38892,3890,3481,5.876485
38893,3890,3897,5.748496
38894,3890,480,5.74362
38895,3890,3578,5.7392573
38896,3890,527,5.720761
38897,3890,1617,5.656532
38898,3890,318,5.6329255
38899,3890,296,5.6076503
38900,3891,912,7.3370175
38901,3891,1230,6.5454173
38902,3891,527,6.38358
38903,3891,920,6.3711834
38904,3891,318,6.2428946
38905,3891,1210,6.226159
38906,3891,899,6.151579
38907,3891,858,6.070656
38908,3891,2396,6.0510597
38909,3891,1265,6.039353
38910,3892,260,6.1596684
38911,3892,1097,5.6898994
38912,3892,1610,5.117319
38913,3892,1214,5.106133
38914,3892,1265,5.03754
38915,3892,919,5.00429
38916,3892,1617,4.938585
38917,3892,318,4.8324604
38918,3892,1073,4.676061
38919,3892,2640,4.6626267
38920,3893,3409,6.0524645
38921,3893,3897,5.6150985
38922,3893,3515,5.60528
38923,3893,3510,5.588015
38924,3893,3952,5.4608436
38925,3893,3948,5.446737
38926,3893,3863,5.4279437
38927,3893,3484,5.4114423
38928,3893,3893,5.397087
38929,3893,3481,5.3803267
38930,3894,2858,7.176788
38931,3894,608,6.764732
38932,3894,318,6.1178546
38933,3894,296,6.104678
38934,3894,260,6.071818
38935,3894,908,6.022839
38936,3894,1221,5.9840674
38937,3894,2028,5.9630346
38938,3894,1210,5.9568963
38939,3894,480,5.7069597
38940,3895,1784,6.3849635
38941,3895,1265,6.306075
38942,3895,1704,6.16095
38943,3895,39,6.157844
38944,3895,539,6.0478973
38945,3895,3255,5.900668
38946,3895,597,5.807571
38947,3895,318,5.788358
38948,3895,2424,5.7450686
38949,3895,2396,5.709852
38950,3896,1214,8.480612
38951,3896,1215,8.10306
38952,3896,1200,7.9115357
38953,3896,3527,7.346573
38954,3896,1407,7.1616254
38955,3896,1240,7.1487045
38956,3896,1676,7.1015944
38957,3896,260,6.845689
38958,3896,2985,6.839255
38959,3896,1261,6.7770305
38960,3897,1196,7.2164197
38961,3897,260,7.174599
38962,3897,1210,6.971149
38963,3897,1214,6.818313
38964,3897,858,6.629157
38965,3897,1198,6.553943
38966,3897,1221,6.4709907
38967,3897,924,6.4582953
38968,3897,1240,6.3700294
38969,3897,1097,6.270236
38970,3898,858,7.7980175
38971,3898,1225,7.385771
38972,3898,1247,7.3492417
38973,3898,1230,7.185658
38974,3898,923,7.1621523
38975,3898,904,7.13222
38976,3898,1267,7.0966706
38977,3898,1304,7.067182
38978,3898,111,6.9665284
38979,3898,1276,6.798347
38980,3899,2683,10.254436
38981,3899,2716,9.076956
38982,3899,3005,9.036908
38983,3899,2694,8.9194145
38984,3899,2770,8.855844
38985,3899,2355,8.839567
38986,3899,3578,8.821308
38987,3899,3408,8.462547
38988,3899,2605,8.432611
38989,3899,3176,8.374528
38990,3900,380,8.504452
38991,3900,597,8.452309
38992,3900,2424,7.790631
38993,3900,2918,7.702344
38994,3900,1,7.643042
38995,3900,1210,7.634556
38996,3900,3255,7.5466237
38997,3900,39,7.5300837
38998,3900,1580,7.507996
38999,3900,11,7.484159
39000,3901,2881,7.87677
39001,3901,2706,7.8080134
39002,3901,2694,7.765432
39003,3901,2762,7.637608
39004,3901,3005,7.606161
39005,3901,2605,7.4863625
39006,3901,2770,7.3516417
39007,3901,3408,7.273905
39008,3901,2997,7.267294
39009,3901,3176,7.0903873
39010,3902,2916,7.349108
39011,3902,1372,6.9228034
39012,3902,1200,6.77944
39013,3902,1356,6.7203064
39014,3902,1676,6.629753
39015,3902,329,6.4633913
39016,3902,1375,6.4591413
39017,3902,1527,6.44856
39018,3902,349,6.356114
39019,3902,733,6.2498083
39020,3903,2000,5.909818
39021,3903,1278,5.593379
39022,3903,1220,5.5820723
39023,3903,1200,5.496147
39024,3903,592,5.4076405
39025,3903,1387,5.399313
39026,3903,260,5.366526
39027,3903,1304,5.307167
39028,3903,2366,5.1920934
39029,3903,1270,5.180349
39030,3904,1580,6.891767
39031,3904,1265,6.70486
39032,3904,1197,6.479122
39033,3904,1784,6.446807
39034,3904,2858,6.3883047
39035,3904,3114,6.379959
39036,3904,1270,6.3640647
39037,3904,2628,6.3403625
39038,3904,1196,6.267649
39039,3904,34,6.2285542
39040,3905,1210,9.161881
39041,3905,260,9.112131
39042,3905,1198,8.587541
39043,3905,608,8.282415
39044,3905,593,8.2192335
39045,3905,1240,8.171576
39046,3905,1270,8.102644
39047,3905,1221,7.8815126
39048,3905,110,7.87644
39049,3905,2628,7.801086
39050,3906,1196,7.4609566
39051,3906,260,7.3643165
39052,3906,589,7.049213
39053,3906,2529,6.8619986
39054,3906,1374,6.8249974
39055,3906,2571,6.750336
39056,3906,480,6.6863465
39057,3906,1201,6.6420493
39058,3906,1198,6.604558
39059,3906,1036,6.527257
39060,3907,356,6.046027
39061,3907,1393,5.7016406
39062,3907,597,5.6519437
39063,3907,2321,5.5403237
39064,3907,2302,5.404715
39065,3907,3253,5.359399
39066,3907,1569,5.3108196
39067,3907,1747,5.2817783
39068,3907,2424,5.2323294
39069,3907,587,5.1398797
39070,3908,318,5.3564367
39071,3908,527,5.182745
39072,3908,608,5.1546063
39073,3908,2858,5.1411967
39074,3908,2289,5.0472074
39075,3908,912,5.011844
39076,3908,17,4.9578266
39077,3908,1041,4.9194694
39078,3908,1213,4.8664694
39079,3908,36,4.8491554
39080,3909,2694,7.486397
39081,3909,2710,7.4466724
39082,3909,2881,7.2150106
39083,3909,2355,7.094864
39084,3909,3005,7.0646996
39085,3909,2688,6.9110103
39086,3909,3623,6.7107787
39087,3909,1911,6.6563888
39088,3909,3578,6.6259713
39089,3909,2701,6.6122427
39090,3910,1196,9.604246
39091,3910,260,9.331581
39092,3910,1198,8.77595
39093,3910,1214,8.354952
39094,3910,480,8.337897
39095,3910,1097,8.239595
39096,3910,1200,8.235933
39097,3910,1036,8.149122
39098,3910,589,8.1273575
39099,3910,2028,8.098639
39100,3911,2858,7.1083035
39101,3911,2762,6.644642
39102,3911,1210,6.4957128
39103,3911,2997,6.3961916
39104,3911,2028,6.271374
39105,3911,527,6.261014
39106,3911,260,6.255757
39107,3911,480,6.173966
39108,3911,1196,6.1728683
39109,3911,593,6.1723986
39110,3912,1196,6.0774984
39111,3912,1221,5.82982
39112,3912,1210,5.7701015
39113,3912,527,5.656153
39114,3912,750,5.57101
39115,3912,541,5.5020146
39116,3912,608,5.4839106
39117,3912,1252,5.473987
39118,3912,1193,5.444389
39119,3912,908,5.359882
39120,3913,2571,7.5872836
39121,3913,380,7.319915
39122,3913,110,7.2280345
39123,3913,377,7.1818304
39124,3913,457,7.07024
39125,3913,780,7.015771
39126,3913,1210,6.9769154
39127,3913,2628,6.97255
39128,3913,1517,6.9206924
39129,3913,733,6.9086227
39130,3914,589,8.616695
39131,3914,1214,8.415046
39132,3914,1200,7.9825077
39133,3914,1240,7.968731
39134,3914,1617,7.787766
39135,3914,1210,7.785244
39136,3914,457,7.4455023
39137,3914,110,7.210853
39138,3914,1573,7.1295447
39139,3914,1222,7.09504
39140,3915,2762,10.955927
39141,3915,2997,10.882924
39142,3915,3408,10.407507
39143,3915,3578,10.337044
39144,3915,2959,9.9208145
39145,3915,2706,9.753895
39146,3915,2710,9.555902
39147,3915,2396,9.344084
39148,3915,3623,9.317077
39149,3915,3081,9.29043
39150,3916,260,8.052519
39151,3916,2762,7.528835
39152,3916,110,7.312723
39153,3916,2997,7.0856357
39154,3916,377,6.78229
39155,3916,1036,6.67464
39156,3916,1584,6.6186986
39157,3916,2000,6.6006374
39158,3916,50,6.600523
39159,3916,1968,6.5232444
39160,3917,1784,8.562464
39161,3917,2858,8.328391
39162,3917,1704,8.257592
39163,3917,318,8.096267
39164,3917,457,8.0403385
39165,3917,380,7.8454194
39166,3917,2762,7.793483
39167,3917,110,7.7462835
39168,3917,1721,7.7405553
39169,3917,527,7.6128187
39170,3918,2683,8.9970665
39171,3918,2858,8.954124
39172,3918,2997,8.768079
39173,3918,2762,8.760862
39174,3918,2710,8.30202
39175,3918,2716,8.276123
39176,3918,2706,8.190174
39177,3918,2987,7.9518433
39178,3918,2396,7.8394914
39179,3918,2770,7.7964673
39180,3919,1210,7.6193933
39181,3919,480,7.0709147
39182,3919,260,6.991511
39183,3919,2628,6.9116855
39184,3919,1196,6.8711214
39185,3919,3114,6.8053975
39186,3919,2028,6.7569494
39187,3919,2997,6.592616
39188,3919,1580,6.570272
39189,3919,1721,6.5318375
39190,3920,2716,9.135082
39191,3920,2762,9.040002
39192,3920,2710,8.625244
39193,3920,1127,8.579086
39194,3920,2355,8.429329
39195,3920,1210,8.149729
39196,3920,260,8.1324005
39197,3920,2688,7.946457
39198,3920,3114,7.895867
39199,3920,2881,7.88804
39200,3921,356,8.716903
39201,3921,1265,8.311899
39202,3921,1784,8.300068
39203,3921,296,8.274323
39204,3921,457,7.859553
39205,3921,3418,7.800527
39206,3921,377,7.68442
39207,3921,50,7.6770973
39208,3921,1923,7.6687875
39209,3921,2571,7.6666155
39210,3922,356,7.8641696
39211,3922,1265,7.589446
39212,3922,1777,7.3870516
39213,3922,1517,7.3527675
39214,3922,380,7.1979094
39215,3922,597,7.1785054
39216,3922,1,7.172481
39217,3922,1580,7.0008464
39218,3922,500,6.9936633
39219,3922,2302,6.8985195
39220,3923,1196,8.898461
39221,3923,1200,8.705289
39222,3923,1240,8.169031
39223,3923,1374,8.02117
39224,3923,2640,7.850074
39225,3923,3702,7.7465034
39226,3923,3703,7.71663
39227,3923,2105,7.497086
39228,3923,1198,7.407058
39229,3923,2985,7.2935467
39230,3924,1617,8.035594
39231,3924,858,7.9174385
39232,3924,2858,7.8448205
39233,3924,527,7.685363
39234,3924,593,7.3983245
39235,3924,1221,7.371008
39236,3924,912,7.363134
39237,3924,260,7.354255
39238,3924,1210,7.2532187
39239,3924,1196,7.240395
39240,3925,3578,9.096203
39241,3925,2706,8.903036
39242,3925,3005,8.882331
39243,3925,2881,8.735319
39244,3925,2688,8.530345
39245,3925,3793,8.430427
39246,3925,2712,8.342584
39247,3925,2605,8.337874
39248,3925,3408,8.296445
39249,3925,2694,8.151703
39250,3926,480,4.2973967
39251,3926,3578,4.2049737
39252,3926,589,4.163882
39253,3926,260,4.0735908
39254,3926,3081,4.0664716
39255,3926,2628,4.034862
39256,3926,1387,4.0042806
39257,3926,1210,4.0022345
39258,3926,2571,3.9985414
39259,3926,3753,3.9876785
39260,3927,1393,6.7865214
39261,3927,1784,6.5522265
39262,3927,318,6.278157
39263,3927,3418,6.1921268
39264,3927,2028,5.944939
39265,3927,608,5.93823
39266,3927,2858,5.9341755
39267,3927,593,5.9236608
39268,3927,457,5.9206295
39269,3927,3255,5.8969646
39270,3928,1214,6.788027
39271,3928,480,6.5147243
39272,3928,260,6.2873015
39273,3928,1196,6.269442
39274,3928,1240,6.079127
39275,3928,1215,6.0434365
39276,3928,1676,6.007889
39277,3928,1210,5.9453416
39278,3928,3527,5.9174995
39279,3928,2288,5.7145066
39280,3929,1200,7.999847
39281,3929,2571,7.6222453
39282,3929,1196,7.4669533
39283,3929,592,7.3080983
39284,3929,1573,7.164899
39285,3929,380,7.1435456
39286,3929,2640,7.135884
39287,3929,1356,7.0682845
39288,3929,1372,7.0378275
39289,3929,1291,7.0232577
39290,3930,1196,7.803843
39291,3930,924,7.6911135
39292,3930,969,7.577373
39293,3930,1210,7.423662
39294,3930,1221,6.8434906
39295,3930,1198,6.711955
39296,3930,908,6.692023
39297,3930,541,6.617707
39298,3930,1230,6.598846
39299,3930,858,6.5650125
39300,3931,1196,5.961282
39301,3931,2858,5.804852
39302,3931,2396,5.7892675
39303,3931,1197,5.636947
39304,3931,1198,5.5859985
39305,3931,1097,5.557241
39306,3931,2355,5.52091
39307,3931,2997,5.5075407
39308,3931,480,5.4696016
39309,3931,2571,5.456937
39310,3932,1214,7.067569
39311,3932,1200,6.590637
39312,3932,1196,6.3260117
39313,3932,2529,6.1309752
39314,3932,2640,6.0724406
39315,3932,2288,6.0699134
39316,3932,1374,6.0286503
39317,3932,1240,6.007706
39318,3932,3702,5.9111056
39319,3932,2105,5.8888555
39320,3933,912,7.8176556
39321,3933,1210,7.5388894
39322,3933,858,7.5384326
39323,3933,1221,7.365625
39324,3933,924,7.32236
39325,3933,908,7.248296
39326,3933,1214,7.2154036
39327,3933,1230,7.1445465
39328,3933,2858,7.1157565
39329,3933,1304,7.1130953
39330,3934,2011,5.3733506
39331,3934,1580,5.1921415
39332,3934,367,5.0343246
39333,3934,2100,4.9899898
39334,3934,2797,4.8743834
39335,3934,2161,4.8608875
39336,3934,673,4.851814
39337,3934,260,4.803263
39338,3934,1097,4.749318
39339,3934,2124,4.740481
39340,3935,356,6.483152
39341,3935,2858,6.237451
39342,3935,1265,6.189549
39343,3935,1784,5.8859925
39344,3935,2028,5.7570205
39345,3935,1210,5.7145133
39346,3935,318,5.700045
39347,3935,593,5.682456
39348,3935,2762,5.6775985
39349,3935,2396,5.647379
39350,3936,2858,8.805208
39351,3936,527,7.616945
39352,3936,318,7.570286
39353,3936,2762,7.3494368
39354,3936,608,7.265295
39355,3936,593,7.254442
39356,3936,2028,7.0936103
39357,3936,2599,6.9458427
39358,3936,296,6.8876987
39359,3936,1210,6.8788176
39360,3937,1097,7.202835
39361,3937,1580,7.1941485
39362,3937,2028,7.1893935
39363,3937,356,7.0621185
39364,3937,2858,7.0367937
39365,3937,2628,6.929656
39366,3937,527,6.928927
39367,3937,858,6.732335
39368,3937,593,6.631562
39369,3937,912,6.5337305
39370,3938,2762,5.6088915
39371,3938,3408,5.5074353
39372,3938,2858,5.4607606
39373,3938,3005,5.35941
39374,3938,2881,5.3248096
39375,3938,2688,5.291233
39376,3938,2997,5.151243
39377,3938,2605,5.0383034
39378,3938,2712,5.0126095
39379,3938,3298,4.9274244
39380,3939,1252,3.8281982
39381,3939,913,3.6916094
39382,3939,969,3.4674785
39383,3939,1221,3.465166
39384,3939,1233,3.4581757
39385,3939,912,3.4072082
39386,3939,3811,3.3782818
39387,3939,750,3.3578815
39388,3939,1250,3.331981
39389,3939,3788,3.3294826
39390,3940,318,4.402877
39391,3940,1617,4.242628
39392,3940,1265,4.193978
39393,3940,912,3.8480663
39394,3940,2028,3.8422017
39395,3940,1210,3.7050853
39396,3940,260,3.6885352
39397,3940,50,3.6675715
39398,3940,1358,3.6481068
39399,3940,1,3.560882
39400,3941,1215,6.678986
39401,3941,1214,6.4517293
39402,3941,2710,6.069339
39403,3941,2288,5.951886
39404,3941,2455,5.8406153
39405,3941,1717,5.82791
39406,3941,3793,5.7783327
39407,3941,3081,5.753176
39408,3941,3499,5.750124
39409,3941,70,5.7162766
39410,3942,589,7.7279296
39411,3942,1196,7.550652
39412,3942,480,7.4294515
39413,3942,2571,7.4279456
39414,3942,1219,7.0430694
39415,3942,1407,6.6944785
39416,3942,2657,6.3037724
39417,3942,1222,6.2963653
39418,3942,1320,6.230683
39419,3942,2028,6.2023664
39420,3943,318,9.491574
39421,3943,2997,9.332053
39422,3943,1393,9.079057
39423,3943,527,8.96386
39424,3943,39,8.937686
39425,3943,1704,8.820965
39426,3943,1721,8.608451
39427,3943,17,8.503379
39428,3943,2599,8.497617
39429,3943,2324,8.492065
39430,3944,1265,7.3263826
39431,3944,2918,6.740743
39432,3944,1307,6.7227354
39433,3944,1,6.4753385
39434,3944,34,6.297511
39435,3944,1270,6.257619
39436,3944,1136,6.2354727
39437,3944,39,6.203305
39438,3944,3421,6.1358566
39439,3944,1394,6.082539
39440,3945,2406,5.3352027
39441,3945,588,5.198228
39442,3945,1307,5.193812
39443,3945,356,5.128629
39444,3945,919,5.1030636
39445,3945,260,5.0681105
39446,3945,1197,5.040676
39447,3945,1136,5.0106277
39448,3945,1278,4.9246716
39449,3945,1073,4.9210386
39450,3946,2762,7.8269987
39451,3946,480,7.804065
39452,3946,110,7.532709
39453,3946,2355,7.5318313
39454,3946,34,7.4539104
39455,3946,260,7.431526
39456,3946,2571,7.273978
39457,3946,608,7.196391
39458,3946,588,7.107351
39459,3946,457,7.0395904
39460,3947,1196,10.456709
39461,3947,1210,10.039566
39462,3947,1200,9.891499
39463,3947,1270,9.318946
39464,3947,2628,9.260506
39465,3947,2916,9.200322
39466,3947,541,9.14005
39467,3947,1198,9.047851
39468,3947,1387,8.926294
39469,3947,1215,8.799492
39470,3948,914,5.9444137
39471,3948,2080,5.8900623
39472,3948,919,5.861961
39473,3948,899,5.8601723
39474,3948,1307,5.745458
39475,3948,1947,5.622453
39476,3948,1028,5.5039353
39477,3948,955,5.392065
39478,3948,1234,5.30308
39479,3948,3671,5.283919
39480,3949,1196,8.740019
39481,3949,260,8.474165
39482,3949,1240,8.352236
39483,3949,1214,8.196732
39484,3949,1201,8.144999
39485,3949,1200,8.011792
39486,3949,2000,8.010933
39487,3949,1198,8.01089
39488,3949,1291,7.8576446
39489,3949,1036,7.8379583
39490,3950,2858,7.3731403
39491,3950,2997,6.7915974
39492,3950,1784,6.7695312
39493,3950,2396,6.500992
39494,3950,2762,6.498686
39495,3950,1393,6.392163
39496,3950,2599,6.155289
39497,3950,1923,6.0764155
39498,3950,2355,6.0373673
39499,3950,2321,6.0283785
39500,3951,2916,8.919504
39501,3951,780,8.8320875
39502,3951,316,8.796539
39503,3951,480,8.50856
39504,3951,2571,8.489101
39505,3951,1210,8.429756
39506,3951,2640,8.393883
39507,3951,1917,8.118837
39508,3951,3527,8.07069
39509,3951,1240,8.011362
39510,3952,2080,6.1017323
39511,3952,919,5.945606
39512,3952,1028,5.8164563
39513,3952,914,5.759456
39514,3952,3114,5.66877
39515,3952,899,5.6670237
39516,3952,595,5.52915
39517,3952,920,5.5016975
39518,3952,2355,5.4623523
39519,3952,1282,5.456658
39520,3953,480,8.319744
39521,3953,1200,8.121905
39522,3953,1214,8.095093
39523,3953,2628,7.993552
39524,3953,1097,7.96383
39525,3953,1356,7.245798
39526,3953,2529,7.0384836
39527,3953,3527,6.9917126
39528,3953,2000,6.9792204
39529,3953,1036,6.956258
39530,3954,1196,10.133643
39531,3954,1200,10.006421
39532,3954,1210,9.838395
39533,3954,2571,9.6793165
39534,3954,2916,9.347809
39535,3954,1240,9.2782755
39536,3954,1356,8.926875
39537,3954,2529,8.822089
39538,3954,3527,8.709064
39539,3954,1097,8.678727
39540,3955,2916,6.3373365
39541,3955,733,6.298102
39542,3955,1608,6.1020346
39543,3955,349,5.9597287
39544,3955,1917,5.924331
39545,3955,316,5.820745
39546,3955,1573,5.7230115
39547,3955,1792,5.671069
39548,3955,1676,5.636684
39549,3955,1372,5.55426
39550,3956,260,7.192672
39551,3956,1196,7.0501227
39552,3956,1210,7.0056095
39553,3956,1214,6.7624145
39554,3956,1270,6.462076
39555,3956,2628,6.4048243
39556,3956,1200,6.3435574
39557,3956,589,6.2703633
39558,3956,2571,6.268986
39559,3956,1198,6.250611
39560,3957,2406,7.77765
39561,3957,2000,7.7439127
39562,3957,592,7.249281
39563,3957,1220,7.2422895
39564,3957,1198,7.215134
39565,3957,1097,6.9942975
39566,3957,590,6.960526
39567,3957,377,6.872252
39568,3957,1291,6.8553357
39569,3957,2115,6.7713346
39570,3958,539,5.6002355
39571,3958,597,5.537267
39572,3958,380,5.3598685
39573,3958,2006,5.261093
39574,3958,1608,5.1658325
39575,3958,1569,4.9997315
39576,3958,733,4.976562
39577,3958,1777,4.917361
39578,3958,1210,4.8956437
39579,3958,2406,4.854215
39580,3959,3408,5.795367
39581,3959,3897,5.7205963
39582,3959,3481,5.3477015
39583,3959,3751,5.325815
39584,3959,3948,5.221313
39585,3959,3510,5.1946526
39586,3959,3594,5.1546144
39587,3959,3755,5.118546
39588,3959,3512,5.0541606
39589,3959,3952,5.0444465
39590,3960,2858,10.0683775
39591,3960,1265,9.973397
39592,3960,318,9.576679
39593,3960,2396,9.52801
39594,3960,356,9.510864
39595,3960,527,9.446222
39596,3960,912,9.211454
39597,3960,1210,9.149674
39598,3960,2997,8.939001
39599,3960,593,8.799471
39600,3961,2288,9.526708
39601,3961,3703,8.504759
39602,3961,1219,8.410297
39603,3961,589,8.220124
39604,3961,2529,8.189251
39605,3961,480,8.099043
39606,3961,2968,7.9874835
39607,3961,2985,7.758728
39608,3961,2664,7.6208844
39609,3961,2916,7.5796847
39610,3962,1210,4.7446947
39611,3962,1580,4.6248965
39612,3962,1196,4.5853496
39613,3962,480,4.55059
39614,3962,780,4.4645696
39615,3962,356,4.435294
39616,3962,260,4.409918
39617,3962,2571,4.3858986
39618,3962,380,4.3758087
39619,3962,1610,4.374529
39620,3963,1270,7.508102
39621,3963,1225,7.462026
39622,3963,1221,7.4364524
39623,3963,1136,7.1762123
39624,3963,1276,7.0292454
39625,3963,1250,6.972564
39626,3963,1947,6.8594003
39627,3963,1234,6.8508387
39628,3963,3471,6.8424053
39629,3963,923,6.7281938
39630,3964,1196,7.4125037
39631,3964,2000,7.143345
39632,3964,260,7.121229
39633,3964,457,7.091502
39634,3964,1610,7.0228367
39635,3964,2028,6.9513288
39636,3964,1036,6.886225
39637,3964,2916,6.8333507
39638,3964,1240,6.76391
39639,3964,480,6.69745
39640,3965,2763,5.6444545
39641,3965,2916,5.6063075
39642,3965,2490,5.590058
39643,3965,2571,5.4548683
39644,3965,1127,5.206822
39645,3965,6,5.103416
39646,3965,474,5.0497017
39647,3965,349,5.009122
39648,3965,2628,4.916538
39649,3965,165,4.8878965
39650,3966,356,8.230009
39651,3966,1265,7.9310546
39652,3966,1,7.2578263
39653,3966,1210,7.239741
39654,3966,1393,6.998606
39655,3966,597,6.9787784
39656,3966,539,6.966019
39657,3966,39,6.8699865
39658,3966,377,6.8579063
39659,3966,1721,6.8274903
39660,3967,1265,8.637536
39661,3967,1,8.445334
39662,3967,1569,7.998996
39663,3967,11,7.8617125
39664,3967,3114,7.785886
39665,3967,2396,7.5999866
39666,3967,364,7.470019
39667,3967,1721,7.421648
39668,3967,357,7.3959513
39669,3967,500,7.3552036
39670,3968,780,7.5000205
39671,3968,733,7.450462
39672,3968,1676,7.288214
39673,3968,1370,7.194079
39674,3968,1527,7.0888324
39675,3968,165,6.971969
39676,3968,480,6.933608
39677,3968,1917,6.7611194
39678,3968,1356,6.6408343
39679,3968,3527,6.635193
39680,3969,2762,5.842625
39681,3969,3578,5.7449284
39682,3969,2959,5.481117
39683,3969,3408,5.4025373
39684,3969,3793,5.2635093
39685,3969,3623,5.2547684
39686,3969,3753,5.152903
39687,3969,2683,5.0691233
39688,3969,2706,5.0492144
39689,3969,3510,4.9203887
39690,3970,2571,7.758968
39691,3970,480,7.336641
39692,3970,2028,6.998753
39693,3970,110,6.9896054
39694,3970,1580,6.951564
39695,3970,457,6.9290576
39696,3970,608,6.792822
39697,3970,6,6.651697
39698,3970,593,6.6366234
39699,3970,47,6.5730205
39700,3971,318,9.205854
39701,3971,3114,8.909587
39702,3971,2355,8.785184
39703,3971,2291,8.655562
39704,3971,3253,8.586029
39705,3971,1580,8.5056
39706,3971,1641,8.43634
39707,3971,2683,8.302948
39708,3971,480,8.245793
39709,3971,2424,8.238564
39710,3972,2683,7.4086986
39711,3972,2762,7.3256817
39712,3972,2881,6.9977427
39713,3972,2688,6.930999
39714,3972,2997,6.54743
39715,3972,2770,6.5024137
39716,3972,3578,6.4874377
39717,3972,2959,6.397275
39718,3972,2712,6.380144
39719,3972,1127,6.3800325
39720,3973,2881,6.9743366
39721,3973,2688,6.906004
39722,3973,2712,6.7459927
39723,3973,2605,6.5555115
39724,3973,3081,6.443055
39725,3973,3623,6.409444
39726,3973,2369,6.3079753
39727,3973,3174,6.2887454
39728,3973,2763,6.2004204
39729,3973,2336,6.19913
39730,3974,260,5.998859
39731,3974,1210,5.9931507
39732,3974,1196,5.8176875
39733,3974,1270,5.501381
39734,3974,1097,5.4118857
39735,3974,480,5.267129
39736,3974,1198,5.2256317
39737,3974,1214,5.137204
39738,3974,2628,5.004101
39739,3974,919,4.9676585
39740,3975,1210,7.9337106
39741,3975,1196,7.873625
39742,3975,260,7.751541
39743,3975,2858,7.470728
39744,3975,527,7.4062185
39745,3975,608,7.366908
39746,3975,1270,7.321825
39747,3975,480,7.3105955
39748,3975,593,7.2824607
39749,3975,356,7.2331624
39750,3976,2683,7.0415945
39751,3976,2395,6.74168
39752,3976,2686,6.6675286
39753,3976,2959,6.373018
39754,3976,3543,6.345076
39755,3976,1959,6.297272
39756,3976,2770,6.282747
39757,3976,1617,6.1106715
39758,3976,593,6.0155888
39759,3976,3174,5.9884186
39760,3977,2858,10.065046
39761,3977,1617,9.724265
39762,3977,527,9.577936
39763,3977,2028,9.14435
39764,3977,1210,9.132901
39765,3977,858,9.09512
39766,3977,1196,9.001006
39767,3977,260,8.96473
39768,3977,296,8.836848
39769,3977,2997,8.820119
39770,3978,858,7.5326943
39771,3978,1252,7.3982964
39772,3978,750,7.285107
39773,3978,1617,7.1915674
39774,3978,924,7.13687
39775,3978,541,7.051619
39776,3978,912,6.8535886
39777,3978,1304,6.8010945
39778,3978,3702,6.704067
39779,3978,3703,6.592848
39780,3979,588,7.998999
39781,3979,595,7.5435295
39782,3979,3114,7.462209
39783,3979,1282,7.4564977
39784,3979,1,6.9088106
39785,3979,919,6.8349614
39786,3979,1032,6.786573
39787,3979,1073,6.7418666
39788,3979,1022,6.7377267
39789,3979,1210,6.7310624
39790,3980,1407,7.2537413
39791,3980,1644,6.6609836
39792,3980,724,6.346182
39793,3980,891,6.2941165
39794,3980,2710,6.1433706
39795,3980,1973,6.041369
39796,3980,2617,6.013014
39797,3980,1982,5.977257
39798,3980,2513,5.943619
39799,3980,188,5.8856544
39800,3981,1307,6.266253
39801,3981,318,6.085287
39802,3981,527,5.9978766
39803,3981,17,5.789431
39804,3981,3072,5.7342534
39805,3981,1276,5.652474
39806,3981,357,5.646965
39807,3981,1234,5.640501
39808,3981,899,5.6189423
39809,3981,1304,5.6117735
39810,3982,527,7.205521
39811,3982,480,7.1472473
39812,3982,858,7.0541935
39813,3982,1270,7.028237
39814,3982,3114,6.872939
39815,3982,3751,6.8409524
39816,3982,1197,6.7818065
39817,3982,1193,6.75984
39818,3982,1617,6.7455907
39819,3982,1221,6.6490707
39820,3983,2858,7.007561
39821,3983,318,6.926578
39822,3983,527,6.7029223
39823,3983,608,6.6293755
39824,3983,1784,6.6146035
39825,3983,593,6.5801015
39826,3983,2762,6.4268565
39827,3983,2028,6.382892
39828,3983,1704,6.268185
39829,3983,34,6.247422
39830,3984,2571,9.064297
